1,1
2,4
3,9
11,121
22,484
101,10201
1001,1002001
111,12321
1111,1234321
121,14641
202,40804
2002,4008004
212,44944
10001,100020001
100001,10000200001
10101,102030201
101101,10221412201
10201,104060401
11011,121242121
110011,12102420121
11111,123454321
111111,12345654321
11211,125686521
20002,400080004
200002,40000800004
20102,404090404
1000001,1000002000001
10000001,100000020000001
1001001,1002003002001
10011001,100220141022001
1002001,1004006004001
1010101,1020304030201
10100101,102012040210201
1011101,1022325232201
10111101,102234363432201
1012101,1024348434201
1100011,1210024200121
11000011,121000242000121
1101011,1212225222121
11011011,121242363242121
1102011,1214428244121
1110111,1232346432321
11100111,123212464212321
1111111,1234567654321
11111111,123456787654321
2000002,4000008000004
20000002,400000080000004
2001002,4004009004004
100000001,10000000200000001
1000000001,1000000002000000001
100010001,10002000300020001
1000110001,1000220014100220001
100020001,10004000600040001
100101001,10020210401202001
1001001001,1002003004003002001
100111001,10022212521222001
1001111001,1002223236323222001
100121001,10024214841242001
101000101,10201020402010201
1010000101,1020100204020010201
101010101,10203040504030201
1010110101,1020322416142230201
101020101,10205060806050201
101101101,10221432623412201
1011001101,1022123226223212201
101111101,10223454745432201
1011111101,1022345658565432201
110000011,12100002420000121
1100000011,1210000024200000121
110010011,12102202520220121
1100110011,1210242036302420121
110020011,12104402820440121
110101011,12122232623222121
1101001011,1212203226223022121
110111011,12124434743442121
1101111011,1212445458545442121
111000111,12321024642012321
1110000111,1232100246420012321
111010111,12323244744232321
1110110111,1232344458544432321
111101111,12343456865434321
1111001111,1234323468643234321
111111111,12345678987654321
200000002,40000000800000004
2000000002,4000000008000000004
200010002,40004000900040004
20000000000000000002,400000000000000000080000000000000000004
100000000000000000001,10000000000000000000200000000000000000001
1000000000000000000001,1000000000000000000002000000000000000000001
100000000010000000001,10000000002000000000300000000020000000001
1000000000110000000001,1000000000220000000014100000000220000000001
100000000020000000001,10000000004000000000600000000040000000001
100000000101000000001,10000000020200000010401000000202000000001
1000000001001000000001,1000000002002000001004001000002002000000001
100000000111000000001,10000000022200000012521000000222000000001
1000000001111000000001,1000000002222000001236321000002222000000001
100000000121000000001,10000000024200000014841000000242000000001
100000001000100000001,10000000200020001000400010002000200000001
1000000010000100000001,1000000020000200100004000010020000200000001
100000001010100000001,10000000202020001020502010002020200000001
1000000010110100000001,1000000020220200102216122010020220200000001
100000001020100000001,10000000204020001040804010002040200000001
100000001101100000001,10000000220220001212621210002202200000001
1000000011001100000001,1000000022002200121026201210022002200000001
100000001111100000001,10000000222220001234743210002222200000001
1000000011111100000001,1000000022222200123458543210022222200000001
100000010000010000001,10000002000002100000400000120000020000001
1000000100000010000001,1000000200000030000004000000300000020000001
100000010010010000001,10000002002002100200500200120020020000001
1000000100110010000001,1000000200220030022016102200300220020000001
100000010020010000001,10000002004002100400800400120040020000001
100000010101010000001,10000002020202102030603020120202020000001
1000000101001010000001,1000000202002030201206021020302002020000001
100000010111010000001,10000002022202102232723220120222020000001
1000000101111010000001,1000000202222030223438343220302222020000001
100000011000110000001,10000002200022121002620012122000220000001
1000000110000110000001,1000000220000232100026200012320000220000001
100000011010110000001,10000002202022121222722212122020220000001
1000000110110110000001,1000000220220232124238324212320220220000001
100000011101110000001,10000002220222123234843232122202220000001
1000000111001110000001,1000000222002232321248421232322002220000001
100000011111110000001,10000002222222123456965432122222220000001
100000100000001000001,10000020000010200000400000201000002000001
1000001000000001000001,1000002000001002000004000002001000002000001
100000100010001000001,10000020002010202000500020201020002000001
1000001000110001000001,1000002000221002220016100222001220002000001
100000100020001000001,10000020004010204000800040201040002000001
100000100101001000001,10000020020210220210601202201202002000001
1000001001001001000001,1000002002003004003006003004003002002000001
100000100111001000001,10000020022210222212721222201222002000001
1000001001111001000001,1000002002223004223238323224003222002000001
100000101000101000001,10000020200030401020602010403000202000001
1000001010000101000001,1000002020001222100206020012221000202000001
100000101010101000001,10000020202030403040704030403020202000001
1000001010110101000001,1000002020221222322418142232221220202000001
100000101101101000001,10000020220230421432823412403202202000001
1000001011001101000001,1000002022003224123228223214223002202000001
100000101111101000001,10000020222230423454945432403222202000001
100000110000011000001,10000022000014300002620000341000022000001
1000001100000011000001,1000002200001232000026200002321000022000001
100000110010011000001,10000022002014302202720220341020022000001
1000001100110011000001,1000002200221232242038302422321220022000001
100000110101011000001,10000022020214322232823222341202022000001
1000001101001011000001,1000002202003234203228223024323002022000001
100000110111011000001,10000022022214324434943442341222022000001
100000111000111000001,10000022200034521024842012543000222000001
1000001110000111000001,1000002220001454100248420014541000222000001
100000111010111000001,10000022202034523244944232543020222000001
100001000000000100001,10000200001000020000400002000010000200001
1000010000000000100001,1000020000100000200004000020000010000200001
100001000010000100001,10000200003000040000500004000030000200001
1000010000110000100001,1000020000320002400016100042000230000200001
100001000020000100001,10000200005000060000800006000050000200001
100001000101000100001,10000200021200222010601022200212000200001
1000010001001000100001,1000020002102020221006001220202012000200001
100001000111000100001,10000200023200242012721024200232000200001
1000010001111000100001,1000020002322022421238321242202232000200001
100001001000100100001,10000200201022021200600212022010200200001
1000010010000100100001,1000020020100400302006002030040010200200001
100001001010100100001,10000200203022041220702214022030200200001
1000010010110100100001,1000020020320402504218124052040230200200001
100001001101100100001,10000200221222223412821432222212200200001
1000010011001100100001,1000020022102420343028203430242012200200001
100001001111100100001,10000200223222243434943434222232200200001
100001010000010100001,10000202001022120020602002122010020200001
1000010100000010100001,1000020200102030200206020020302010020200001
100001010010010100001,10000202003022140220702204122030020200001
1000010100110010100001,1000020200322032422218122242302230020200001
100001010101010100001,10000202021222324050805042322212020200001
1000010101001010100001,1000020202104050421408041240504012020200001
100001010111010100001,10000202023222344252925244322232020200001
100001011000110100001,10000202201044141222822214144010220200001
1000010110000110100001,1000020220102432302228222032342010220200001
100001011010110100001,10000202203044161442924416144030220200001
100001100000001100001,10000220001210220002620002201210002200001
1000011000000001100001,1000022000121002200026200022001210002200001
100001100010001100001,10000220003210242002720024201230002200001
1000011000110001100001,1000022000341004620038300264001430002200001
100001100101001100001,10000220021410442212821224401412002200001
1000011001001001100001,1000022002123024223028203224203212002200001
100001100111001100001,10000220023410464214941246401432002200001
100001101000101100001,10000220201232421222822212423210202200001
1000011010000101100001,1000022020121422302228222032241210202200001
100001101010101100001,10000220203232443242924234423230202200001
100001110000011100001,10000222001234320024842002343210022200001
1000011100000011100001,1000022200123232200248420022323210022200001
100001110010011100001,10000222003234342224942224343230022200001
100010000000000010001,10002000100000002000400020000000100020001
1000100000000000010001,1000200010000000020004000200000000100020001
100010000010000010001,10002000102000202000500020200020100020001
1000100000110000010001,1000200010220022020016100202200220100020001
100010000020000010001,10002000104000402000800020400040100020001
100010000101000010001,10002000120202022010601022020202100020001
1000100001001000010001,1000200012002200221006001220022002100020001
100010000111000010001,10002000122202222012721022220222100020001
1000100001111000010001,1000200012222222221238321222222222100020001
100010001000100010001,10002000300040005000600050004000300020001
1000100010000100010001,1000200030002200140006000410022000300020001
100010001010100010001,10002000302040205020702050204020300020001
1000100010110100010001,1000200030222222142218122412222220300020001
100010001101100010001,10002000320242025212821252024202300020001
1000100011001100010001,1000200032004400361028201630044002300020001
100010001111100010001,10002000322242225234943252224222300020001
100010010000010010001,10002002100202102200600220120200120020001
1000100100000010010001,1000200210020030022006002200300200120020001
100010010010010010001,10002002102202302400700420320220120020001
1000100100110010010001,1000200210240052044018104402500420120020001
100010010101010010001,10002002120404124230803242140402120020001
1000100101001010010001,1000200212022230423208023240322202120020001
100010010111010010001,10002002122404324432923442340422120020001
100010011000110010001,10002002300242125202820252124200320020001
1000100110000110010001,1000200230022232142028202412322200320020001
100010011010110010001,10002002302242325422922452324220320020001
100010100000001010001,10002020102010202020602020201020102020001
1000101000000001010001,1000202010201002020206020202001020102020001
100010100010001010001,10002020104010404020702040401040102020001
1000101000110001010001,1000202010421024240218120424201240102020001
100010100101001010001,10002020122212242230803224221222102020001
1000101001001001010001,1000202012203204223208023224023022102020001
100010100111001010001,10002020124212444232923244421242102020001
100010101000101010001,10002020302050405040804050405020302020001
1000101010000101010001,1000202030203222140408040412223020302020001
100010101010101010001,10002020304050607060906070605040302020001
100010110000011010001,10002022102214302222822220341220122020001
1000101100000011010001,1000202210221232022228222202321220122020001
100010110010011010001,10002022104214504422922440541240122020001
100011000000000110001,10002200121000022002620022000012100220001
1000110000000000110001,1000220012100000220026200220000012100220001
100011000010000110001,10002200123000242002720024200032100220001
1000110000110000110001,1000220012320024420038300244200232100220001
100011000101000110001,10002200141202244012821044220214100220001
1000110001001000110001,1000220014102220441028201440222014100220001
100011000111000110001,10002200143202464014941046420234100220001
100011001000100110001,10002200321042025202820252024012300220001
1000110010000100110001,1000220032102400342028202430042012300220001
100011001010100110001,10002200323042245222922254224032300220001
100011010000010110001,10002202121222122222822222122212120220001
1000110100000010110001,1000220212122030222228222220302212120220001
100011010010010110001,10002202123222342422922424322232120220001
100011100000001110001,10002220123210222024842022201232102220001
1000111000000001110001,1000222012321002220248420222001232102220001
100011100010001110001,10002220125210444024942044401252102220001
100100000000000001001,10020010000000000200400200000000001002001
1001000000000000001001,1002001000000000002004002000000000001002001
100100000010000001001,10020010002002000200500200020020001002001
1001000000110000001001,1002001000220220002016102000220220001002001
100100000020000001001,10020010004004000200800200040040001002001
100100000101000001001,10020010020220200210601200202202001002001
1001000001001000001001,1002001002004002003006003002004002001002001
100100000111000001001,10020010022222200212721200222222001002001
1001000001111000001001,1002001002224222003238323002224222001002001
100100001000100001001,10020010200220021200600212002200201002001
1001000010000100001001,1002001020020200302006002030020200201002001
100100001010100001001,10020010202222021220702212022220201002001
1001000010110100001001,1002001020240420304218124030240420201002001
100100001101100001001,10020010220440221412821412204402201002001
1001000011001100001001,1002001022024202323028203232024202201002001
100100001111100001001,10020010222442221434943412224422201002001
100100010000010001001,10020012002002102200600220120020021002001
1001000100000010001001,1002001200200030022006002200300020021002001
100100010010010001001,10020012004004102400700420140040021002001
1001000100110010001001,1002001200420250044018104400520240021002001
100100010101010001001,10020012022222304230803240322222021002001
1001000101001010001001,1002001202204032223208023222304022021002001
100100010111010001001,10020012024224304432923440342242021002001
100100011000110001001,10020012202222143202820234122220221002001
1001000110000110001001,1002001220220232322028202232320220221002001
100100011010110001001,10020012204224143422922434142240221002001
100100100000001001001,10020030020010200400600400201002003002001
1001001000000001001001,1002003002001002004006004002001002003002001
100100100010001001001,10020030022012202400700420221022003002001
1001001000110001001001,1002003002221222224018104222221222003002001
100100100101001001001,10020030040230420610801602403204003002001
1001001001001001001001,1002003004005006007008007006005004003002001
100100100111001001001,10020030042232422612921622423224003002001
100100101000101001001,10020030220230421420802412403202203002001
1001001010000101001001,1002003022021222304208024032221202203002001
100100101010101001001,10020030222232423440904432423222203002001
100100110000011001001,10020032022014302402820420341022023002001
1001001100000011001001,1002003202201232024028204202321022023002001
100100110010011001001,10020032024016304602920640361042023002001
100101000000000101001,10020210201000020220602202000010201202001
1001010000000000101001,1002021020100000202206022020000010201202001
100101000010000101001,10020210203002040220702204020030201202001
1001010000110000101001,1002021020320222402218122042220230201202001
100101000101000101001,10020210221220422230803222402212201202001
1001010001001000101001,1002021022104022223208023222204012201202001
100101000111000101001,10020210223222442232923224422232201202001
100101001000100101001,10020210401222041420802414022210401202001
1001010010000100101001,1002021040120400504208024050040210401202001
100101001010100101001,10020210403224061440904416042230401202001
100101010000010101001,10020212203022122240804222122030221202001
1001010100000010101001,1002021220302030222408042220302030221202001
100101010010010101001,10020212205024142440904424142050221202001
100101100000001101001,10020230221210220422822402201212203202001
1001011000000001101001,1002023022121002204228224022001212203202001
100101100010001101001,10020230223212242422922424221232203202001
100110000000000011001,10022012100000002202620220000000121022001
1001100000000000011001,1002201210000000022026202200000000121022001
100110000010000011001,10022012102002202202720220220020121022001
1001100000110000011001,1002201210220242022038302202420220121022001
100110000101000011001,10022012120222222212821222222202121022001
1001100001001000011001,1002201212004202223028203222024002121022001
100110000111000011001,10022012122224422214941222442222121022001
100110001000100011001,10022012300240025202820252004200321022001
1001100010000100011001,1002201230022200342028202430022200321022001
100110001010100011001,10022012302242225222922252224220321022001
100110010000010011001,10022014102202104402820440120220141022001
1001100100000010011001,1002201410220030044028204400300220141022001
100110010010010011001,10022014104204304602920640340240141022001
100110100000001011001,10022032122010202422822420201022123022001
1001101000000001011001,1002203212201002024228224202001022123022001
100110100010001011001,10022032124012404422922440421042123022001
100111000000000111001,10022212321000022224842222000012321222001
1001110000000000111001,1002221232100000222248422220000012321222001
100111000010000111001,10022212323002242224942224220032321222001
101000000000000000101,10201000000000000020402000000000000010201
1010000000000000000101,1020100000000000000204020000000000000010201
101000000010000000101,10201000002020000020502000002020000010201
1010000000110000000101,1020100000222200000216120000022220000010201
101000000020000000101,10201000004040000020802000004040000010201
101000000101000000101,10201000020402000030603000020402000010201
1010000001001000000101,1020100002022020001206021000202202000010201
101000000111000000101,10201000022422000032723000022422000010201
1010000001111000000101,1020100002244220001438341000224422000010201
101000001000100000101,10201000202020201020602010202020200010201
1010000010000100000101,1020100020200202100206020012020020200010201
101000001010100000101,10201000204040201040704010204040200010201
1010000010110100000101,1020100020422402102418142012042240200010201
101000001101100000101,10201000222422201232823210222422200010201
1010000011001100000101,1020100022222222121228221212222222200010201
101000001111100000101,10201000224442201254945210224442200010201
101000010000010000101,10201002020002120020602002120002020010201
1010000100000010000101,1020100202000030200206020020300002020010201
101000010010010000101,10201002022022120220702202122022020010201
1010000100110010000101,1020100202222230222218122220322222020010201
101000010101010000101,10201002040404122050805022140404020010201
1010000101001010000101,1020100204022050401408041040502204020010201
101000010111010000101,10201002042424122252925222142424020010201
101000011000110000101,10201002222022341022822014322022220010201
1010000110000110000101,1020100222200234300228220034320022220010201
101000011010110000101,10201002224042341242924214324042220010201
101000100000001000101,10201020200010202020602020201000202010201
1010001000000001000101,1020102020001002020206020202001000202010201
101000100010001000101,10201020202030204020702040203020202010201
1010001000110001000101,1020102020223202240218120422023220202010201
101000100101001000101,10201020220412222230803222221402202010201
1010001001001001000101,1020102022023024023208023204203202202010201
101000100111001000101,10201020222432224232923242223422202010201
101000101000101000101,10201020402030603040804030603020402010201
1010001010000101000101,1020102040201224120408040214221020402010201
101000101010101000101,10201020404050605060906050605040402010201
101000110000011000101,10201022220014322022822022341002222010201
1010001100000011000101,1020102222001232220228220222321002222010201
101000110010011000101,10201022222034324222922242343022222010201
101001000000000100101,10201202001000020220602202000010020210201
1010010000000000100101,1020120200100000202206022020000010020210201
101001000010000100101,10201202003020040220702204002030020210201
1010010000110000100101,1020120200322202402218122042022230020210201
101001000101000100101,10201202021402222230803222220412020210201
1010010001001000100101,1020120202122040223208023220402212020210201
101001000111000100101,10201202023422242232923224222432020210201
101001001000100100101,10201202203022221420802412222030220210201
1010010010000100100101,1020120220300402304208024032040030220210201
101001001010100100101,10201202205042241440904414224050220210201
101001010000010100101,10201204021022140240804204122012040210201
1010010100000010100101,1020120402102030402408042040302012040210201
101001010010010100101,10201204023042160440904406124032040210201
101001100000001100101,10201222201210222222822222201210222210201
1010011000000001100101,1020122220121002222228222222001210222210201
101001100010001100101,10201222203230244222922244203230222210201
101010000000000010101,10203020100000002040604020000000102030201
1010100000000000010101,1020302010000000020406040200000000102030201
101010000010000010101,10203020102020202040704020202020102030201
1010100000110000010101,1020302010222222020418140202222220102030201
101010000101000010101,10203020120404022050805022040402102030201
1010100001001000010101,1020302012022220221408041220222202102030201
101010000111000010101,10203020122424222052925022242422102030201
101010001000100010101,10203020302040205040804050204020302030201
1010100010000100010101,1020302030202202140408040412022020302030201
101010001010100010101,10203020304060405060906050406040302030201
101010010000010010101,10203022120202122240804222120202122030201
1010100100000010010101,1020302212020030222408042220300202122030201
101010010010010010101,10203022122222322440904422322222122030201
101010100000001010101,10203040302010204060806040201020304030201
1010101000000001010101,1020304030201002040608060402001020304030201
101010100010001010101,10203040304030406060906060403040304030201
101011000000000110101,10203222121000022242824222000012122230201
1010110000000000110101,1020322212100000222428242220000012122230201
101011000010000110101,10203222123020242242924224202032122230201
101100000000000001101,10221210000000000222622200000000001212201
1011000000000000001101,1022121000000000002226222000000000001212201
101100000010000001101,10221210002022000222722200022020001212201
1011000000110000001101,1022121000222420002238322000242220001212201
101100000101000001101,10221210020422200232823200222402001212201
1011000001001000001101,1022121002024022003228223002204202001212201
101100000111000001101,10221210022444200234943200244422001212201
101100001000100001101,10221210202220221222822212202220201212201
1011000010000100001101,1022121020220202302228222032020220201212201
101100001010100001101,10221210204242221242924212224240201212201
101100010000010001101,10221212022002122222822222120022021212201
1011000100000010001101,1022121202200030222228222220300022021212201
101100010010010001101,10221212024024122422922422142042021212201
101100100000001001101,10221230220010202422822420201002203212201
1011001000000001001101,1022123022001002024228224202001002203212201
101100100010001001101,10221230222032204422922440223022203212201
101101000000000101101,10221412201000020442824402000010221412201
1011010000000000101101,1022141220100000204428244020000010221412201
101101000010000101101,10221412203022040442924404022030221412201
101110000000000011101,10223232100000002244844220000000123232201
1011100000000000011101,1022323210000000022448442200000000123232201
101110000010000011101,10223232102022202244944220222020123232201
110000000000000000011,12100000000000000002420000000000000000121
1100000000000000000011,1210000000000000000024200000000000000000121
110000000010000000011,12100000002200000002520000000220000000121
1100000000110000000011,1210000000242000000036300000002420000000121
110000000020000000011,12100000004400000002820000000440000000121
110000000101000000011,12100000022220000012621000002222000000121
1100000001001000000011,1210000002202200001026201000022022000000121
110000000111000000011,12100000024420000014741000002442000000121
1100000001111000000011,1210000002444200001258521000024442000000121
110000001000100000011,12100000220022001002620010022002200000121
1100000010000100000011,1210000022000220100026200010220002200000121
110000001010100000011,12100000222222001022722010022222200000121
1100000010110100000011,1210000022242220102238322010222422200000121
110000001101100000011,12100000242242001214841210024224200000121
1100000011001100000011,1210000024202420121048401210242024200000121
110000001111100000011,12100000244442001236963210024444200000121
110000010000010000011,12100002200002300002620000320000220000121
1100000100000010000011,1210000220000032000026200002300000220000121
110000010010010000011,12100002202202300202720200320220220000121
1100000100110010000011,1210000220242032022038302202302420220000121
110000010101010000011,12100002222222302032823020322222220000121
1100000101001010000011,1210000222202232201228221022322022220000121
110000010111010000011,12100002224422302234943220322442220000121
110000011000110000011,12100002420024321004840012342002420000121
1100000110000110000011,1210000242000254100048400014520002420000121
110000011010110000011,12100002422224321224942212342222420000121
110000100000001000011,12100022000010220002620002201000022000121
1100001000000001000011,1210002200001002200026200022001000022000121
110000100010001000011,12100022002210222002720022201220022000121
1100001000110001000011,1210002200243002420038300242003420022000121
110000100101001000011,12100022022230240212821204203222022000121
1100001001001001000011,1210002202203204203028203024023022022000121
110000100111001000011,12100022024430242214941224203442022000121
110000101000101000011,12100022220032421022822012423002222000121
1100001010000101000011,1210002222001242300228220032421002222000121
110000101010101000011,12100022222232423042924032423222222000121
110000110000011000011,12100024200014520004840002541000242000121
1100001100000011000011,1210002420001234200048400024321000242000121
110000110010011000011,12100024202214522204940222541220242000121
110001000000000100011,12100220001000022002620022000010002200121
1100010000000000100011,1210022000100000220026200220000010002200121
110001000010000100011,12100220003200042002720024000230002200121
1100010000110000100011,1210022000342002420038300242002430002200121
110001000101000100011,12100220023220224012821042202232002200121
1100010001001000100011,1210022002302220241028201420222032002200121
110001000111000100011,12100220025420244014941044202452002200121
110001001000100100011,12100220221024023202820232042012202200121
1100010010000100100011,1210022022100420322028202230240012202200121
110001001010100100011,12100220223224043222922234042232202200121
110001010000010100011,12100222201022322022822022322010222200121
1100010100000010100011,1210022220102032220228220222302010222200121
110001010010010100011,12100222203222342222922224322230222200121
110001100000001100011,12100242001210242004840024201210024200121
1100011000000001100011,1210024200121002420048400242001210024200121
110001100010001100011,12100242003410264004940046201430024200121
110010000000000010011,12102200100000002202620220000000100220121
1100100000000000010011,1210220010000000022026202200000000100220121
110010000010000010011,12102200102200202202720220200220100220121
1100100000110000010011,1210220010242022022038302202202420100220121
110010000101000010011,12102200122222022212821222022222100220121
1100100001001000010011,1210220012202400223028203220042022100220121
110010000111000010011,12102200124422222214941222222442100220121
110010001000100010011,12102200320042005202820250024002300220121
1100100010000100010011,1210220032002220142028202410222002300220121
110010001010100010011,12102200322242205222922250224222300220121
110010010000010010011,12102202300202302402820420320200320220121
1100100100000010010011,1210220230020032024028204202300200320220121
110010010010010010011,12102202302402502602920620520420320220121
110010100000001010011,12102222102010222222822222201020122220121
1100101000000001010011,1210222210201002222228222222001020122220121
110010100010001010011,12102222104210424222922242401240122220121
110011000000000110011,12102420121000024204840242000012102420121
1100110000000000110011,1210242012100000242048402420000012102420121
110011000010000110011,12102420123200244204940244200232102420121
110100000000000001011,12122010000000000222622200000000001022121
1101000000000000001011,1212201000000000002226222000000000001022121
110100000010000001011,12122010002202000222722200020220001022121
1101000000110000001011,1212201000242220002238322000222420001022121
110100000101000001011,12122010022240200232823200204222001022121
1101000001001000001011,1212201002204202003228223002024022001022121
110100000111000001011,12122010024442200234943200224442001022121
110100001000100001011,12122010220222021222822212022202201022121
1101000010000100001011,1212201022020220302228222030220202201022121
110100001010100001011,12122010222424021242924212042422201022121
110100010000010001011,12122012202002302222822220320020221022121
1101000100000010001011,1212201220200032022228222202300020221022121
110100010010010001011,12122012204204302422922420340240221022121
110100100000001001011,12122032020010220422822402201002023022121
1101001000000001001011,1212203202001002204228224022001002023022121
110100100010001001011,12122032022212222422922422221222023022121
110101000000000101011,12122230201000022242824222000010203222121
1101010000000000101011,1212223020100000222428242220000010203222121
110101000010000101011,12122230203202042242924224020230203222121
110110000000000011011,12124212100000002424842420000000121242121
1101100000000000011011,1212421210000000024248424200000000121242121
110110000010000011011,12124212102202202424942420220220121242121
111000000000000000111,12321000000000000024642000000000000012321
1110000000000000000111,1232100000000000000246420000000000000012321
111000000010000000111,12321000002220000024742000002220000012321
1110000000110000000111,1232100000244200000258520000024420000012321
111000000101000000111,12321000022422000034843000022422000012321
1110000001001000000111,1232100002222220001248421000222222000012321
111000000111000000111,12321000024642000036963000024642000012321
111000001000100000111,12321000222022201024842010222022200012321
1110000010000100000111,1232100022200222100248420012220022200012321
111000001010100000111,12321000224242201044944010224242200012321
111000010000010000111,12321002220002320024842002320002220012321
1110000100000010000111,1232100222000032200248420022300002220012321
111000010010010000111,12321002222222320224942202322222220012321
111000100000001000111,12321022200010222024842022201000222012321
1110001000000001000111,1232102220001002220248420222001000222012321
111000100010001000111,12321022202230224024942042203220222012321
111001000000000100111,12321222001000022224842222000010022212321
1110010000000000100111,1232122200100000222248422220000010022212321
111001000010000100111,12321222003220042224942224002230022212321
111010000000000010111,12323220100000002244844220000000102232321
1110100000000000010111,1232322010000000022448442200000000102232321
111010000010000010111,12323220102220202244944220202220102232321
111100000000000001111,12343210000000000246864200000000001234321
1111000000000000001111,1234321000000000002468642000000000001234321
111100000010000001111,12343210002222000246964200022220001234321
200000000000000000002,40000000000000000000800000000000000000004
2000000000000000000002,4000000000000000000008000000000000000000004
200000000010000000002,40000000004000000000900000000040000000004
10000000000000000000001,100000000000000000000020000000000000000000001
100000000000000000000001,10000000000000000000000200000000000000000000001
10000000000100000000001,100000000002000000000030000000000200000000001
100000000001100000000001,10000000000220000000001410000000002200000000001
10000000000200000000001,100000000004000000000060000000000400000000001
10000000001010000000001,100000000020200000001040100000002020000000001
100000000010010000000001,10000000002002000000100400100000020020000000001
10000000001110000000001,100000000022200000001252100000002220000000001
100000000011110000000001,10000000002222000000123632100000022220000000001
10000000001210000000001,100000000024200000001484100000002420000000001
10000000010001000000001,100000000200020000100040001000020002000000001
100000000100001000000001,10000000020000200010000400001000200002000000001
10000000010101000000001,100000000202020000102050201000020202000000001
100000000101101000000001,10000000020220200010221612201000202202000000001
10000000010201000000001,100000000204020000104080401000020402000000001
10000000011011000000001,100000000220220000121262121000022022000000001
100000000110011000000001,10000000022002200012102620121000220022000000001
